name,url,
Erik, https://vignette.wikia.nocookie.net/simpsons/images/d/da/Erik.JPG/revision/latest/scale-to-width-down/106?cb=20141214032717,
Langdon Alger, https://vignette.wikia.nocookie.net/simpsons/images/f/fc/773902-langdon1_super.jpg/revision/latest/scale-to-width-down/118?cb=20101101085434,
Arthur (Student), https://vignette.wikia.nocookie.net/simpsons/images/a/a1/Untitled.png/revision/latest/scale-to-width-down/123?cb=20150721204721,
Ashley, https://vignette.wikia.nocookie.net/simpsons/images/5/5f/Ashley_3.png/revision/latest/scale-to-width-down/109?cb=20130116163257,
Becky (Student), https://vignette.wikia.nocookie.net/simpsons/images/e/e5/Becky_%28Springfield_Elementary_Student%29.JPG/revision/latest/scale-to-width-down/91?cb=20140121010717,
Adrian Belew, https://vignette.wikia.nocookie.net/simpsons/images/b/b2/Adrian_Belew.PNG/revision/latest/scale-to-width-down/88?cb=20160113175029,
Bashir bin Laden, https://vignette.wikia.nocookie.net/simpsons/images/c/c1/Bashir_bin_Laden.png/revision/latest/scale-to-width-down/71?cb=20110817081532,
Benzine girl, https://vignette.wikia.nocookie.net/simpsons/images/f/f4/Benzine_girl.png/revision/latest/scale-to-width-down/84?cb=20130128153431,
Black Weasel, https://vignette.wikia.nocookie.net/simpsons/images/8/88/Black_Weasel.png/revision/latest/scale-to-width-down/104?cb=20170101224739,
Blow the Horn Kid, https://vignette.wikia.nocookie.net/simpsons/images/b/b7/Blow_the_horn_kid.jpg/revision/latest/scale-to-width-down/123?cb=20130308194850,
Bodhi, https://vignette.wikia.nocookie.net/simpsons/images/8/8a/Bodhi.PNG/revision/latest/scale-to-width-down/80?cb=20110806080137,
Boy with shades, https://vignette.wikia.nocookie.net/simpsons/images/b/bc/Bart%27s_Classmate_-_08.PNG/revision/latest/scale-to-width-down/89?cb=20150518201433,
Darryl, https://vignette.wikia.nocookie.net/simpsons/images/5/5b/Darryl.JPG/revision/latest/scale-to-width-down/101?cb=20151214064430,
Wendell Borton, https://vignette.wikia.nocookie.net/simpsons/images/5/59/Wendell_Borton.png/revision/latest/scale-to-width-down/59?cb=20180127034507,
Lucas Bortner, https://vignette.wikia.nocookie.net/simpsons/images/1/1b/Luca%24_Promo_5.jpg/revision/latest/scale-to-width-down/123?cb=20140403200431,
Jake Boyman, https://vignette.wikia.nocookie.net/simpsons/images/b/bd/Jake_Boyman.jpg/revision/latest/scale-to-width-down/123?cb=20130129200731,
Brittany Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/0/0f/Spuckler_kids.jpg/revision/latest/scale-to-width-down/123?cb=20081212154812,
Brown-haired girl, https://vignette.wikia.nocookie.net/simpsons/images/b/b3/Unknown_Fourth_Grade_Girl_3.JPG/revision/latest/scale-to-width-down/72?cb=20131027001019,
Buck-toothed boy, https://vignette.wikia.nocookie.net/simpsons/images/9/9c/Buck-toothed_boy.JPG/revision/latest/scale-to-width-down/106?cb=20150309065620,
Buck-toothed girl, https://vignette.wikia.nocookie.net/simpsons/images/0/05/Buck-toothed_Girl.JPG/revision/latest/scale-to-width-down/90?cb=20140401060205,
Report Card, https://vignette.wikia.nocookie.net/simpsons/images/a/ab/Report_Card.JPG/revision/latest/scale-to-width-down/90?cb=20091006182826,
Celeste, https://vignette.wikia.nocookie.net/simpsons/images/4/48/Celeste.PNG/revision/latest/scale-to-width-down/123?cb=20110623062406,
Chuck Berger, https://vignette.wikia.nocookie.net/simpsons/images/1/19/Chuck_%28Bart_the_General%29.JPG/revision/latest/scale-to-width-down/99?cb=20160524183305,
Cosine Tangent, https://vignette.wikia.nocookie.net/simpsons/images/f/fa/185px-Cosine.png/revision/latest/scale-to-width-down/123?cb=20110602071956,
Coward, https://vignette.wikia.nocookie.net/simpsons/images/2/23/Coward.JPG/revision/latest/scale-to-width-down/88?cb=20140121180351,
Michael D'Amico, https://vignette.wikia.nocookie.net/simpsons/images/1/14/Michael_D%27Amico_%281%29.png/revision/latest/scale-to-width-down/92?cb=20150425113147,
Database, https://vignette.wikia.nocookie.net/simpsons/images/3/38/Database.png/revision/latest/scale-to-width-down/79?cb=20141025134735,
Jack Deforest, https://vignette.wikia.nocookie.net/simpsons/images/d/d6/JackDeforest.png/revision/latest/scale-to-width-down/91?cb=20160404164213,
Ross, https://vignette.wikia.nocookie.net/simpsons/images/b/be/Cool_son_3.png/revision/latest/scale-to-width-down/71?cb=20130303214914,
Diggs, https://vignette.wikia.nocookie.net/simpsons/images/0/02/Diggs_63.JPG/revision/latest/scale-to-width-down/123?cb=20140601174429,
Donna, https://vignette.wikia.nocookie.net/simpsons/images/a/a2/Donna.JPG/revision/latest/scale-to-width-down/96?cb=20130406060810,
Donna's friend, https://vignette.wikia.nocookie.net/simpsons/images/b/b8/Donna%27s_friend.png/revision/latest/scale-to-width-down/81?cb=20130521133839,
Donny (The Debarted), https://vignette.wikia.nocookie.net/simpsons/images/b/b4/Donny_%28KABF06%29.PNG/revision/latest/scale-to-width-down/123?cb=20110425042956,
Dr. Hibbert's Second Son, https://vignette.wikia.nocookie.net/simpsons/images/9/9c/Dr._Hibbert%27s_Second_Son.png/revision/latest/scale-to-width-down/97?cb=20130826055326,
Dr. Hibbert's Second Daughter, https://vignette.wikia.nocookie.net/simpsons/images/4/4a/Dr._Hibbert%27s_Daughter.png/revision/latest/scale-to-width-down/123?cb=20130826055639,
E-mail, https://vignette.wikia.nocookie.net/simpsons/images/a/a6/185px-E-mail.png/revision/latest/scale-to-width-down/123?cb=20110602072107,
Tyler (Moms I'd Like to Forget), https://vignette.wikia.nocookie.net/simpsons/images/9/9c/Cool_son_2.png/revision/latest/scale-to-width-down/87?cb=20130303214243,
Girl with ponytail, https://vignette.wikia.nocookie.net/simpsons/images/b/b2/Girl_with_ponytail.JPG/revision/latest/scale-to-width-down/92?cb=20131102182831,
Gus Huebner, https://vignette.wikia.nocookie.net/simpsons/images/8/8d/Gus_Huebner.JPG/revision/latest/scale-to-width-down/108?cb=20140509024720,
Waverly Hills Girl 1, https://vignette.wikia.nocookie.net/simpsons/images/a/a9/Waverly_Hills_Girl_1.JPG/revision/latest/scale-to-width-down/89?cb=20150520052927,
Caribbean Boy, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Caribbean_Boy.JPG/revision/latest/scale-to-width-down/89?cb=20160207053308,
Female Twin, https://vignette.wikia.nocookie.net/simpsons/images/e/ec/Female_Twin.PNG/revision/latest/scale-to-width-down/83?cb=20110808013123,
Rod Flanders, https://vignette.wikia.nocookie.net/simpsons/images/8/80/Rod_Flanders.png/revision/latest/scale-to-width-down/40?cb=20140207181806,
Singaporean Girl, https://vignette.wikia.nocookie.net/simpsons/images/7/70/Singaporean_Girl.JPG/revision/latest/scale-to-width-down/89?cb=20160207062127,
Todd Flanders, https://vignette.wikia.nocookie.net/simpsons/images/1/18/Todd_Flanders.png/revision/latest/scale-to-width-down/78?cb=20131223200228,
Portuguese Boy, https://vignette.wikia.nocookie.net/simpsons/images/b/b1/Portuguese_Boy.JPG/revision/latest/scale-to-width-down/105?cb=20160207060840,
Waverly Hills Boy 1, https://vignette.wikia.nocookie.net/simpsons/images/3/30/Waverly_Hills_Boy_1.JPG/revision/latest/scale-to-width-down/88?cb=20150520042527,
Waverly Hills Boy 2, https://vignette.wikia.nocookie.net/simpsons/images/7/76/Waverly_Hills_Boy_2.JPG/revision/latest/scale-to-width-down/96?cb=20150520045633,
Waverly Hills Boy 3, https://vignette.wikia.nocookie.net/simpsons/images/0/06/Waverly_Hills_Boy_3.JPG/revision/latest/scale-to-width-down/88?cb=20150520050610,
Waverly Hills Boy 4, https://vignette.wikia.nocookie.net/simpsons/images/a/ab/Waverly_Hills_Boy_4.JPG/revision/latest/scale-to-width-down/89?cb=20150520052009,
German Santa Girl, https://vignette.wikia.nocookie.net/simpsons/images/f/ff/German_Santa.png/revision/latest/scale-to-width-down/75?cb=20111123074808,
Ham, https://vignette.wikia.nocookie.net/simpsons/images/1/1f/185px-Ham.png/revision/latest/scale-to-width-down/123?cb=20110602072440,
Harper Jambowski, https://vignette.wikia.nocookie.net/simpsons/images/c/c4/Harper.JPG/revision/latest/scale-to-width-down/105?cb=20151109023529,
Andy Hamilton, https://vignette.wikia.nocookie.net/simpsons/images/c/c8/Simp_PranksandGreens_v2F.jpg/revision/latest/scale-to-width-down/123?cb=20091121115710,
Howard, https://vignette.wikia.nocookie.net/simpsons/images/c/cd/Howard.PNG/revision/latest/scale-to-width-down/123?cb=20110412125218,
Indian Nerd, https://vignette.wikia.nocookie.net/simpsons/images/f/f2/Indian_nerd.png/revision/latest/scale-to-width-down/123?cb=20111204064500,
Isabel Gutierrez, https://vignette.wikia.nocookie.net/simpsons/images/d/d5/Isabel.JPG/revision/latest/scale-to-width-down/80?cb=20130629045645,
Jaffee, https://vignette.wikia.nocookie.net/simpsons/images/b/b7/Jaffee.JPG/revision/latest/scale-to-width-down/64?cb=20160814202716,
Jamie, https://vignette.wikia.nocookie.net/simpsons/images/c/c9/Jamie.png/revision/latest/scale-to-width-down/123?cb=20130527165308,
Jenny, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Jenny.png/revision/latest/scale-to-width-down/123?cb=20100605170246,
Jimbo Jones, https://vignette.wikia.nocookie.net/simpsons/images/1/1d/Jimbo.png/revision/latest/scale-to-width-down/35?cb=20140817111540,
Jimbo Junior, https://vignette.wikia.nocookie.net/simpsons/images/a/a3/Jimbo_Jr..png/revision/latest/scale-to-width-down/101?cb=20111123110630,
Juliet Hobbes, https://vignette.wikia.nocookie.net/simpsons/images/f/f6/Juliet_Hobbes.PNG/revision/latest/scale-to-width-down/123?cb=20110420002928,
Kevin (Stealing First Base), https://vignette.wikia.nocookie.net/simpsons/images/9/92/Kevin_%28MABF07%29.PNG/revision/latest/scale-to-width-down/89?cb=20110618220915,
Kyle LaBianco, https://vignette.wikia.nocookie.net/simpsons/images/b/b9/Kyle_LaBianco.PNG/revision/latest/scale-to-width-down/67?cb=20110807112836,
Brittany Brockman, https://vignette.wikia.nocookie.net/simpsons/images/4/4b/Kent_Brockman%27s_Daughter.JPG/revision/latest/scale-to-width-down/100?cb=20131023180906,
Lewis Clark, https://vignette.wikia.nocookie.net/simpsons/images/1/1b/Lewis_Clark.png/revision/latest/scale-to-width-down/73?cb=20150808002738,
Lewis' lookalike, https://vignette.wikia.nocookie.net/simpsons/images/a/a0/Bart%27s_Classmate_-_01.PNG/revision/latest/scale-to-width-down/73?cb=20110810082957,
Long-haired girl, https://vignette.wikia.nocookie.net/simpsons/images/0/0a/Bart%27s_Classmate_-_04.PNG/revision/latest/scale-to-width-down/92?cb=20140402180757,
Jessica Lovejoy, https://vignette.wikia.nocookie.net/simpsons/images/9/90/Jessica_Lovejoy_Tapped_Out.png/revision/latest/scale-to-width-down/67?cb=20150410014221,
Male Twin, https://vignette.wikia.nocookie.net/simpsons/images/4/4b/Male_Twin.PNG/revision/latest/scale-to-width-down/75?cb=20110808013140,
Nikki McKenna, https://vignette.wikia.nocookie.net/simpsons/images/e/ec/Nikki_McKenna.JPG/revision/latest/scale-to-width-down/123?cb=20160209071233,
Megan, https://vignette.wikia.nocookie.net/simpsons/images/e/e5/Megan.png/revision/latest/scale-to-width-down/88?cb=20150422224614,
Audrey McConnell's Student 1, https://vignette.wikia.nocookie.net/simpsons/images/e/ef/Unknown_Fifth_Grader_1.JPG/revision/latest/scale-to-width-down/76?cb=20160214051745,
Nina Skalka, https://vignette.wikia.nocookie.net/simpsons/images/e/e7/Nina_Skalka.png/revision/latest/scale-to-width-down/112?cb=20180612065232,
Melody Juniper, https://vignette.wikia.nocookie.net/simpsons/images/4/49/Melody_Juniper.PNG/revision/latest/scale-to-width-down/72?cb=20110209040923,
Boy with bangs, https://vignette.wikia.nocookie.net/simpsons/images/b/b8/Boy_with_Bangs.JPG/revision/latest/scale-to-width-down/85?cb=20140121231218,
Freddy, https://vignette.wikia.nocookie.net/simpsons/images/2/2c/Milhouse_friend.png/revision/latest/scale-to-width-down/123?cb=20111116081100,
Kyle (3rd Grader), https://vignette.wikia.nocookie.net/simpsons/images/3/36/Kyle.JPG/revision/latest/scale-to-width-down/84?cb=20140214211645,
Kyle's Friend, https://vignette.wikia.nocookie.net/simpsons/images/c/c1/Kyle%27s_Friend.JPG/revision/latest/scale-to-width-down/112?cb=20150319025547,
Nelson Muntz, https://vignette.wikia.nocookie.net/simpsons/images/c/c5/Nelson_Muntz.png/revision/latest/scale-to-width-down/74?cb=20140822232605,
My Ding-a-Ling Kid, https://vignette.wikia.nocookie.net/simpsons/images/d/de/Mdal.png/revision/latest/scale-to-width-down/123?cb=20100717084844,
Audrey McConnell's Student 2, https://vignette.wikia.nocookie.net/simpsons/images/c/cf/Unknown_Boy_1.JPG/revision/latest/scale-to-width-down/86?cb=20141213195811,
Pahusacheta Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/8/89/Pahusacheta_Nahasapeemapetilon.JPG/revision/latest/scale-to-width-down/107?cb=20131023184707,
Noah (Father Knows Worst), https://vignette.wikia.nocookie.net/simpsons/images/7/79/Noah.PNG/revision/latest/scale-to-width-down/102?cb=20111018215827,
Photo Girl, https://vignette.wikia.nocookie.net/simpsons/images/1/1e/Photogirl.png/revision/latest/scale-to-width-down/123?cb=20111116080849,
Playground ghost, https://vignette.wikia.nocookie.net/simpsons/images/b/b3/Playground_ghost.png/revision/latest/scale-to-width-down/123?cb=20130128204428,
Popular Girl 1, https://vignette.wikia.nocookie.net/simpsons/images/c/c0/Popular_Girl_1.JPG/revision/latest/scale-to-width-down/95?cb=20150106214157,
Popular Girl 2, https://vignette.wikia.nocookie.net/simpsons/images/5/59/Popular_Girl_2.JPG/revision/latest/scale-to-width-down/102?cb=20150106223543,
Popular Girl 3, https://vignette.wikia.nocookie.net/simpsons/images/b/b2/Popular_Girl_3.JPG/revision/latest/scale-to-width-down/103?cb=20150106231626,
Popular Girl 4, https://vignette.wikia.nocookie.net/simpsons/images/b/b6/Popular_Girl_4.JPG/revision/latest/scale-to-width-down/106?cb=20150107182006,
Boy with glasses, https://vignette.wikia.nocookie.net/simpsons/images/0/02/Boy_with_glasses.JPG/revision/latest/scale-to-width-down/89?cb=20140410185428,
Janey Powell, https://vignette.wikia.nocookie.net/simpsons/images/3/36/Janey_Tapped_Out.png/revision/latest/scale-to-width-down/80?cb=20141218000819,
Martin Prince, https://vignette.wikia.nocookie.net/simpsons/images/c/c3/MartinPrince.png/revision/latest/scale-to-width-down/59?cb=20100418004850,
Audrey McConnell's Student 4, https://vignette.wikia.nocookie.net/simpsons/images/d/d2/Unknown_Fifth_Grader_2.JPG/revision/latest/scale-to-width-down/81?cb=20140512190300,
Prune Juice Nerd, https://vignette.wikia.nocookie.net/simpsons/images/d/df/Prune_Juice_Nerd.png/revision/latest/scale-to-width-down/123?cb=20111204065808,
Rex (I Love Lisa), https://vignette.wikia.nocookie.net/simpsons/images/5/5f/Rex.png/revision/latest/scale-to-width-down/123?cb=20120310180123,
Francine Rhenquist, https://vignette.wikia.nocookie.net/simpsons/images/9/94/Francine_Rhenquist_%28Official_Image%29.PNG/revision/latest/scale-to-width-down/58?cb=20120328080817,
Richard, https://vignette.wikia.nocookie.net/simpsons/images/2/24/Richard3.JPG/revision/latest/scale-to-width-down/95?cb=20180319013213,
Lisa's Friend 2, https://vignette.wikia.nocookie.net/simpsons/images/9/93/Lisa%27s_friend_-2.jpg/revision/latest/scale-to-width-down/112?cb=20140811194907,
Sailor Kid, https://vignette.wikia.nocookie.net/simpsons/images/e/e1/Sailor_Kid_%28Bart_the_General%29.png/revision/latest/scale-to-width-down/123?cb=20130527171231,
Sherri Mackleberry, https://vignette.wikia.nocookie.net/simpsons/images/3/33/Sherri_and_Terri.png/revision/latest/scale-to-width-down/56?cb=20130805043510,
Bart Simpson, https://vignette.wikia.nocookie.net/simpsons/images/6/65/Bart_Simpson.png/revision/latest/scale-to-width-down/89?cb=20180319061933,
Lisa Simpson, https://vignette.wikia.nocookie.net/simpsons/images/e/ec/Lisa_Simpson.png/revision/latest/scale-to-width-down/73?cb=20130818181431,
Bart Simpson, Jr., https://vignette.wikia.nocookie.net/simpsons/images/c/c0/Bart_simpsons_jr.png/revision/latest/scale-to-width-down/93?cb=20111109022228
Sara (Student), https://vignette.wikia.nocookie.net/simpsons/images/8/83/Sara_%28The_Student%29.JPG/revision/latest/scale-to-width-down/112?cb=20130513192203,
Singing Girl, https://vignette.wikia.nocookie.net/simpsons/images/c/ca/Swampland.JPG/revision/latest/scale-to-width-down/123?cb=20090823190656,
Sophie Jensen, https://vignette.wikia.nocookie.net/simpsons/images/2/2f/Bart%27s_Classmate_-_06.PNG/revision/latest/scale-to-width-down/111?cb=20110810083126,
Smug Girl, https://vignette.wikia.nocookie.net/simpsons/images/9/9e/Bart%27s_Classmate_-_07.PNG/revision/latest/scale-to-width-down/73?cb=20110810083143,
Lisa's Friend 3, https://vignette.wikia.nocookie.net/simpsons/images/5/5f/Lisa%27s_Friend_1.PNG/revision/latest/scale-to-width-down/74?cb=20140626002646,
Heather Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/1f/Heather_Spuckler.png/revision/latest/scale-to-width-down/99?cb=20111216014115,
Samantha Stankey, https://vignette.wikia.nocookie.net/simpsons/images/b/b1/New_Girl.png/revision/latest/scale-to-width-down/123?cb=20120427190847,
Dolph Starbeam, https://vignette.wikia.nocookie.net/simpsons/images/a/a6/Dolph_Starbeam.png/revision/latest/scale-to-width-down/61?cb=20130126213918,
Little Moe Szyslak, https://vignette.wikia.nocookie.net/simpsons/images/0/08/Habf14_30_little_moe_szyslak.jpg/revision/latest/scale-to-width-down/123?cb=20120325182136,
Taffy, https://vignette.wikia.nocookie.net/simpsons/images/f/fe/Taffy.PNG/revision/latest/scale-to-width-down/75?cb=20110512152128,
Tanya, https://vignette.wikia.nocookie.net/simpsons/images/0/01/Tanya.png/revision/latest/scale-to-width-down/71?cb=20141025213303,
Allison Taylor, https://vignette.wikia.nocookie.net/simpsons/images/c/c3/Allison_Taylor.png/revision/latest/scale-to-width-down/123?cb=20130921031951,
Terri Mackleberry, https://vignette.wikia.nocookie.net/simpsons/images/3/33/Sherri_and_Terri.png/revision/latest/scale-to-width-down/56?cb=20130805043510,
Tiffany Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Tiffany_Spuckler_2.png/revision/latest/scale-to-width-down/68?cb=20120505202001,
Lisa's Friend 4, https://vignette.wikia.nocookie.net/simpsons/images/5/5d/Lisa%27s_Friend_2.PNG/revision/latest/scale-to-width-down/94?cb=20140625191639,
Tommy, https://vignette.wikia.nocookie.net/simpsons/images/a/ab/Tommmmmmmmmmmy.png/revision/latest/scale-to-width-down/98?cb=20120302200624,
Tumi, https://vignette.wikia.nocookie.net/simpsons/images/7/7b/Tumi.JPG/revision/latest/scale-to-width-down/91?cb=20140512025708,
Milhouse Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/1/11/Milhouse_Van_Houten.png/revision/latest/scale-to-width-down/116?cb=20100602035045,
Wanda, https://vignette.wikia.nocookie.net/simpsons/images/2/27/Wanda.PNG/revision/latest/scale-to-width-down/104?cb=20150518201827,
Warren (Camper), https://vignette.wikia.nocookie.net/simpsons/images/f/f4/Warren-Borgnine.jpg/revision/latest/scale-to-width-down/123?cb=20100807224928,
White Kid, https://vignette.wikia.nocookie.net/simpsons/images/4/40/Boys.png/revision/latest/scale-to-width-down/123?cb=20111108142658,
Yellow Weasel, https://vignette.wikia.nocookie.net/simpsons/images/7/74/Yellow_Weasel.png/revision/latest/scale-to-width-down/103?cb=20170101224649,
White-Haired Girl, https://vignette.wikia.nocookie.net/simpsons/images/5/53/White_Haired_Girl.JPG/revision/latest/scale-to-width-down/94?cb=20131019005520,
Alex Whitney, https://vignette.wikia.nocookie.net/simpsons/images/1/1e/Alex_Whitney_1.PNG/revision/latest/scale-to-width-down/123?cb=20110427014719,
Ralph Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/1/14/Ralph_Wiggum.png/revision/latest/scale-to-width-down/75?cb=20100704163100,
Ralph (Moaning Lisa), https://vignette.wikia.nocookie.net/simpsons/images/4/4c/Yellow_Kid.gif/revision/latest/scale-to-width-down/109?cb=20111124072439,
Kearney Zzyzwicz, https://vignette.wikia.nocookie.net/simpsons/images/6/64/Kearney_Zzyzwicz.png/revision/latest/scale-to-width-down/59?cb=20170903205831,
Kearney Zzyzwicz, Jr., https://vignette.wikia.nocookie.net/simpsons/images/2/28/KearneyJr.png/revision/latest/scale-to-width-down/123?cb=20090927231730
Üter Zörker, https://vignette.wikia.nocookie.net/simpsons/images/1/1a/200px-%C3%9Cter_Z%C3%B6rker.png/revision/latest/scale-to-width-down/96?cb=20180426220532,
Girl with glasses, https://vignette.wikia.nocookie.net/simpsons/images/9/99/Bart%27s_Classmate_-_05.PNG/revision/latest/scale-to-width-down/81?cb=20110810083113,
Boy with freckles, https://vignette.wikia.nocookie.net/simpsons/images/d/db/Unknown_Fourth_Grade_Boy_3.JPG/revision/latest/scale-to-width-down/108?cb=20140930234458,
Unnamed blonde haired girl, https://vignette.wikia.nocookie.net/simpsons/images/f/f7/Unknown_Fourth_Grade_Girl_2.JPG/revision/latest/scale-to-width-down/96?cb=20140226195056,
Audrey McConnell's Student 8, https://vignette.wikia.nocookie.net/simpsons/images/8/86/Unknown_Fourth_Grade_Girl_1.JPG/revision/latest/scale-to-width-down/107?cb=20150119005054,
Mike's Student 2, https://vignette.wikia.nocookie.net/simpsons/images/4/4a/Unknown_Fifth_Grader_5.JPG/revision/latest/scale-to-width-down/94?cb=20130814025532,
Mike's Student 3, https://vignette.wikia.nocookie.net/simpsons/images/6/67/Unknown_Fifth_Grader_4.JPG/revision/latest/scale-to-width-down/84?cb=20130814025514,
Mike's Student 1, https://vignette.wikia.nocookie.net/simpsons/images/4/45/Unknown_Fifth_Grader_3.JPG/revision/latest/scale-to-width-down/123?cb=20130814025458,
Unnamed girl with red glasses, https://vignette.wikia.nocookie.net/simpsons/images/4/42/Unknown_Girl_2.JPG/revision/latest/scale-to-width-down/112?cb=20130216165744,
Anastasia, https://vignette.wikia.nocookie.net/simpsons/images/4/43/G%26E.jpg/revision/latest/scale-to-width-down/102?cb=20071104051252,
Annie (Ant), https://vignette.wikia.nocookie.net/simpsons/images/0/01/Annie.png/revision/latest/scale-to-width-down/102?cb=20101122154552,
Barking Dog, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Barking_Dog.png/revision/latest/scale-to-width-down/102?cb=20130105155227,
Rosa Barks, https://vignette.wikia.nocookie.net/simpsons/images/c/cf/250px-Rosa_Barks.png/revision/latest/scale-to-width-down/102?cb=20120427192410,
Springfield bears, https://vignette.wikia.nocookie.net/simpsons/images/7/77/Call75.png/revision/latest/scale-to-width-down/102?cb=20140815092041,
Bitey, https://vignette.wikia.nocookie.net/simpsons/images/c/ca/Biteyandmarge.png/revision/latest/scale-to-width-down/102?cb=20100425003823,
Blinky, https://vignette.wikia.nocookie.net/simpsons/images/8/87/Blinky_Art.png/revision/latest/scale-to-width-down/102?cb=20120326002951,
Bluella, https://vignette.wikia.nocookie.net/simpsons/images/0/0a/TheSquirtAndTheWhale.png/revision/latest/scale-to-width-down/102?cb=20100426033803,
Bobo (Dog), https://vignette.wikia.nocookie.net/simpsons/images/9/97/Bobo.png/revision/latest/scale-to-width-down/102?cb=20111109022238,
Bolivian Tree Lizard, https://vignette.wikia.nocookie.net/simpsons/images/1/1a/Chirpyboybartjr.jpg/revision/latest/scale-to-width-down/102?cb=20080222150610,
Burns' Dog, https://vignette.wikia.nocookie.net/simpsons/images/f/f0/Burns%27_dog.jpg/revision/latest/scale-to-width-down/102?cb=20110714114306,
Burns' Elephant, https://vignette.wikia.nocookie.net/simpsons/images/d/dd/MrBurnsElephant.png/revision/latest/scale-to-width-down/76?cb=20170615233406,
Burns' Flying Monkeys, https://vignette.wikia.nocookie.net/simpsons/images/f/fa/Burns%27_Flying_Monkeys.png/revision/latest/scale-to-width-down/102?cb=20111206084342,
Butterfly, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Butterfly.png/revision/latest/scale-to-width-down/100?cb=20131006115503,
Canary M. Burns, https://vignette.wikia.nocookie.net/simpsons/images/7/7e/Canary_M._Burns.jpg/revision/latest/scale-to-width-down/102?cb=20130711211249,
Captain Jack, https://vignette.wikia.nocookie.net/simpsons/images/c/c4/Captain_jack.jpg/revision/latest/scale-to-width-down/102?cb=20110817141907,
Chew My Shoe, https://vignette.wikia.nocookie.net/simpsons/images/b/bc/Various_Dogs.png/revision/latest/scale-to-width-down/102?cb=20111118212552,
Chez Paree Lobsters, https://vignette.wikia.nocookie.net/simpsons/images/8/8d/ChezPareeLobsters.png/revision/latest/scale-to-width-down/102?cb=20170418194200,
Chocolate rabbits, https://vignette.wikia.nocookie.net/simpsons/images/c/c9/Rabbits.png/revision/latest/scale-to-width-down/102?cb=20111107075822,
Christmas Tree Farm Hounds, https://vignette.wikia.nocookie.net/simpsons/images/5/5f/Tree_Farm_Hounds.png/revision/latest/scale-to-width-down/102?cb=20111123084736,
Coltrane, https://vignette.wikia.nocookie.net/simpsons/images/2/2d/Coltrane.png/revision/latest/scale-to-width-down/102?cb=20130425125730,
Curious Bear Cub, https://vignette.wikia.nocookie.net/simpsons/images/4/45/Curious_Bear_Cub.png/revision/latest/scale-to-width-down/102?cb=20170101172604,
Cute Lamb, https://vignette.wikia.nocookie.net/simpsons/images/d/dc/Cute_Lamb.PNG/revision/latest/scale-to-width-down/89?cb=20110708072424,
Dash Dingo, https://vignette.wikia.nocookie.net/simpsons/images/1/1d/Dash_dingo.jpg/revision/latest/scale-to-width-down/102?cb=20100423204639,
Dog (SNPP), https://vignette.wikia.nocookie.net/simpsons/images/e/ed/Dog_%28SNPP%29.png/revision/latest/scale-to-width-down/102?cb=20111219044355,
Dog (The Lastest Gun in the West), https://vignette.wikia.nocookie.net/simpsons/images/c/c6/Stray_Dog.jpg/revision/latest/scale-to-width-down/102?cb=20111224172354,
Dog O' War, https://vignette.wikia.nocookie.net/simpsons/images/d/d4/Dog_%27O_War.png/revision/latest/scale-to-width-down/102?cb=20111118211452,
Dog with Ham, https://vignette.wikia.nocookie.net/simpsons/images/b/b4/Dog_with_Ham.png/revision/latest/scale-to-width-down/102?cb=20111219060202,
Duff McShark, https://vignette.wikia.nocookie.net/simpsons/images/2/22/Duff_McShark.jpg/revision/latest/scale-to-width-down/102?cb=20101025163220,
Duncan, https://vignette.wikia.nocookie.net/simpsons/images/a/a6/Bart_%26_Furious_D.PNG/revision/latest/scale-to-width-down/102?cb=20111025035121,
Esquilax, https://vignette.wikia.nocookie.net/simpsons/images/f/f4/Esquilax.png/revision/latest/scale-to-width-down/102?cb=20100923125004,
Feral Things, https://vignette.wikia.nocookie.net/simpsons/images/9/94/Simpsons-season-1-7-call-of-the-simpsons.jpg/revision/latest/scale-to-width-down/102?cb=20131109012927,
Fido, https://vignette.wikia.nocookie.net/simpsons/images/b/bc/Various_Dogs.png/revision/latest/scale-to-width-down/102?cb=20111118212552,
Flanders' pet woodpecker, https://vignette.wikia.nocookie.net/simpsons/images/c/cb/Flanders%27_pet_woodpecker.png/revision/latest/scale-to-width-down/102?cb=20101003171827,
Fluffy, https://vignette.wikia.nocookie.net/simpsons/images/5/50/Diane_and_Fluffy.jpg/revision/latest/scale-to-width-down/102?cb=20101002133830,
Freedom, https://vignette.wikia.nocookie.net/simpsons/images/9/90/Freedom.png/revision/latest/scale-to-width-down/102?cb=20140319173036,
Gary the Unicorn, https://vignette.wikia.nocookie.net/simpsons/images/0/0a/Gary_the_Unicorn.png/revision/latest/scale-to-width-down/102?cb=20100327135908,
